Attr46,Attr27,Attr24,Attr58,Attr34,Attr56,Attr35,Attr39,Attr40,Attr61,target
0.47841999999999996,0.75967,-0.054047000000000005,1.0187,1.2007,0.054035,0.09325,0.054035,0.15625,12.248,0
4.1277,0.27505,0.20319,0.9807799999999999,0.29484,0.019216,0.033556,0.026976999999999998,3.1353,11.012,0
2.3045,0.7818,1.2651,0.9274100000000001,0.8126,0.072585,0.2374,0.072505,0.073068,5.0226,0
2.8545,37.054,0.11027999999999999,0.88525,7.1448,0.11509000000000001,0.11026,0.11509000000000001,1.334,5.3103,0
1.0561,0.66855,0.24450999999999998,0.93963,0.37106,0.060369000000000006,0.15478,0.062819,0.047987,6.015,0
3.8749,5.7146,0.11922,0.95749,12.892999999999999,0.019497999999999998,0.037054000000000004,0.019497999999999998,2.2512,8.097999999999999,0
1.0757,1.0339,0.26966999999999997,0.91151,0.23209000000000002,0.08849,0.10769000000000001,0.09424500000000001,0.26923,5.9736,0
0.67733,0.12372999999999999,0.094542,0.9889,0.039235,0.0111,0.018678999999999998,0.012236,0.045904,11.878,0
0.9848100000000001,2.0071,0.4299,0.83206,0.7802600000000001,0.16794,0.34479,0.16699999999999998,0.046807999999999995,4.9809,0
0.76055,0.83054,0.13172999999999999,0.9840200000000001,2.0206,0.06812,0.10111,0.06812,0.3133,6.2856,0
0.89918,-0.1336,-0.29531999999999997,1.0099,4.0415,-0.12782352499320498,-4.1811,-0.1437590715060911,0.035595,0.0,0
1.3384,0.77,0.5838399999999999,0.9151,0.39888,0.08490299999999999,0.20489000000000002,0.070463,0.015502000000000002,4.279,0
0.91058,4.9744,0.51378,0.8909,2.5062,0.13892000000000002,0.23956,0.13892000000000002,0.1345,5.382000000000001,0
4.9752,0.0,0.88954,0.5375,6.0292,0.47384,0.027346,0.014509000000000001,3.7399,9.2764,0
3.2566,41.821999999999996,0.57528,0.8621700000000001,7.7473,0.14248,0.28619,0.14248,0.9260200000000001,3.9882,0
1.3226,-3.6739,0.11893,1.0054,5.8853,-0.0069178,-0.016478,-0.0069178,0.028512,4.5166,0
1.6373,14.075,0.38487,0.8965700000000001,6.0837,0.096178,0.2795,0.096178,0.23686,6.0298,0
0.094088,0.0,0.069755,0.011218,0.0035878999999999998,0.9984299999999999,0.006161,0.0043799,0.043282,47.846000000000004,0
0.9970100000000001,9.2156,0.45265,0.90484,2.2297,0.082815,0.10885999999999998,0.082815,0.21661,4.5861,0
2.3649,7.1122,0.43044,0.8940600000000001,4.6257,0.12370999999999999,0.30951,0.12370999999999999,0.46543,4.1537,0
2.97,0.6904600000000001,0.18714,1.0147,0.7813899999999999,-0.014661000000000002,0.14442,0.070059,1.5357,7.7762,0
1.7763,0.88102,0.58663,0.90491,1.1888,0.095086,0.16709000000000002,0.079725,0.42951000000000006,11.071,0
0.8522700000000001,0.5149699999999999,0.1419,0.94829,0.12992,0.051712,0.075529,0.048833999999999995,0.089549,4.3799,0
0.8057,0.13274,0.073876,1.0047,0.028035,-0.004724,0.017958000000000002,0.013337,0.20665,5.8632,0
0.30098,-0.44238,0.020362,1.0876,1.561916844088061,-0.087563,-0.04562,-0.048112,0.018049000000000003,5.8865,0
3.8338,175.38,0.82155,0.77467,1.1727,0.2606,0.9477,0.26061,0.66918,23.239,1
0.43321000000000004,1.2374,-0.012362999999999999,0.84695,0.10507999999999999,0.15305,0.08466599999999999,0.1048,0.020954,6.0002,0
1.8447,0.0343,0.089135,0.99921,0.022484999999999998,0.000792,0.007465,0.0034270000000000004,0.7216600000000001,6.204,0
2.8946,8.746602867498206,0.089028,0.9663700000000001,0.57434,0.033635000000000005,0.075416,0.056829,1.3774,6.6616,1
2.7479,48.777,0.18905,0.9222299999999999,7.4449,0.05872,0.095359,0.05872,0.7205199999999999,5.9021,0
0.65004,-4.4022,0.066327,1.0099,2.6797,-0.008098600000000001,-0.010722,-0.0080993,0.098773,4.822,0
1.1431,2.6842,0.07564870142628818,0.99118,3.8333,0.012270999999999999,0.028508999999999996,0.012270999999999999,0.11341,3.7689999999999997,0
1.6672,3.8071,0.38991,0.83283,1.4678,0.16157,0.10728,0.16157,0.9423600000000001,3.1085,0
0.20110999999999998,0.10066,0.044851,1.0024,0.013583000000000001,-0.002357,0.011418000000000001,0.01009,0.037087,8.7613,0
5.3079,12.758,0.049229,0.1328,0.029567000000000003,0.94096,0.53982,0.94096,0.040776,2.8018,0
0.7639,0.0,0.22809000000000001,0.38954,0.5675600000000001,0.6157699999999999,0.014166,0.016791,0.07167899999999999,4.1806,0
2.9423,3.4768,0.58013,0.96864,8.605,0.019365,0.049182,0.019365,1.9013,9.1273,0
0.32402,-0.056021,-0.33541,0.97739,0.8440870900227823,0.022609,-0.008280599999999999,-0.0054754,0.0087285,5.1192,0
1.0704,0.62773,0.13301,0.95231,0.18733,0.047687,0.081932,0.05977999999999999,0.14097,4.2811,0
2.15,0.6417,-0.27675,0.94984,0.48467,0.029275,0.017019,0.029275,1.2886,31.0,0
0.5089,1.5639,0.031145,0.99469,3.9289,0.011858,0.069093,0.011858,0.11750999999999999,10.158999999999999,0
1.5862,1.7343,0.2354,0.8390700000000001,0.1423,0.16093,0.074741,0.14552,0.09815399999999999,0.78525,0
0.46906000000000003,-1.023,-0.1977,1.0659999999999998,2.2504,-0.071702,-0.12835,-0.071702,0.069142,5.2507,0
0.49227,0.9172310883448985,0.0094878,0.9829200000000001,0.026133999999999998,0.017079,0.025272,0.015431,0.008189100000000001,5.1505,1
2.8436,20.848000000000003,0.2028,0.91875,5.7258,0.06904099999999999,0.16923,0.06904099999999999,0.0033561999999999997,4.006,0
0.54301,0.5292399999999999,0.34179,0.9495100000000001,0.10046000000000001,0.050488,0.053357,0.050252,0.088313,7.8776,0
0.094123,-25.337,-0.44095,1.1019,5.2807,-0.10221000000000001,-0.44183,-0.10221000000000001,0.011067,57.684,0
0.27674,18.735,0.37027,0.77575,4.1487,0.24620999999999998,0.40219,0.24620999999999998,0.025236,21.883000000000003,0
2.0729,46.933,0.2632,0.9752700000000001,7.8871,0.024073,0.09118,0.024073,0.042933,3.9811,0
1.5253,5.4074,0.77235,0.90656,7.5503,0.105,0.29853,0.105,0.85398,12.572000000000001,0
1.2846,13.28,0.06783,0.9143399999999999,4.6077,0.088923,0.088075,0.088923,0.44206999999999996,6.1616,0
1.0149,0.35226,0.20639000000000002,1.0201,0.078175,-0.020078,0.032351,0.035933,0.49027,4.2589999999999995,0
0.43126000000000003,-0.71462,-0.09656100000000001,1.0793,1.5213,-0.018047,-0.021578999999999997,-0.018047,0.022959999999999998,5.9806,0
1.0531,1.6506,0.61795,0.8630899999999999,0.59549,0.13691,0.25094,0.14246,0.012629000000000001,4.0174,0
0.7559999999999999,-1.1404,-3.0551,1.1613,0.5949020370918751,-0.16129000000000002,-0.15023,-0.13244,0.48983000000000004,3.25,0
0.96145,19.926,0.14922,0.9524,7.0985,0.042749,0.21211,0.042749,0.7629199999999999,37.353,0
3.1836,0.88618,0.0486,0.9509200000000001,0.78047,0.049075,0.039863,0.08426900000000001,2.3612,11.262,0
0.66485,1.0253,0.014574,0.9759700000000001,2.2044,0.018991,0.039427,0.018987999999999998,0.024523,12.113,1
18.804000000000002,468.7876192383159,0.86145,0.54295,13.755,0.5413899999999999,0.014593,0.013159,17.602999999999998,24.967,0
0.7307,58.0,0.27492,0.9698,9.6633,0.027212,0.24470999999999998,0.027045,0.07375599999999999,15.64,0
0.66351,-26.631999999999998,-0.60631,1.2822,2.4635,-0.039193,-0.10496,-0.039193,0.088884,7.7725,0
1.0351,-0.9178200000000001,-0.047292,1.0128,5.2424,-0.009918799999999998,-0.024528,-0.009918799999999998,0.52257,21.656999999999996,0
0.3003,-1.0139,-0.24366999999999997,1.1913,1.1244,-0.07749199999999999,-0.076051,-0.07749199999999999,0.019881,3.7683,0
0.314,9.7281,1.0881,0.9547100000000001,3.949,0.041495,0.12242,0.041495,0.182,45.303999999999995,0
4.1962,-10.353,0.038689999999999995,0.021615643962134768,13.637102271323537,0.9999999559066717,-0.00077062,0.017609865376616782,0.49413999999999997,0.0,0
2.2667,3.9536,0.32042,0.98739,13.785,0.016074,0.09059199999999999,0.016074,1.0853,12.413,0
0.5149100000000001,1.6339,0.058294000000000006,0.69618,0.19593,0.16143,0.013402,0.16143,0.069148,0.5241399999999999,0
7.4273,0.80005,0.11481,0.92296,2.7027,0.07704,0.021378,0.07384199999999999,6.6238,45.552,0
9.9283,248.83,0.3977,0.79705,6.3463,0.20478,0.13108,0.20478,0.21458000000000002,0.8345600000000001,0
0.9802200000000001,0.31865,0.1334,0.95662,0.042357,0.043383,0.035184,0.030482,0.22088000000000002,4.4219,0
1.035,-0.39539,0.39928,1.0476,10.632761068430266,-0.047554,-0.018297,-0.041419,0.94739,17.883,0
4.4891,0.93384,0.6432399999999999,0.9145700000000001,1.6998,0.08543300000000001,0.21849000000000002,0.085406,2.6039999999999996,10.557,0
0.10802,-2.2265,-4.3547,1.0253,0.36266,0.0023186,0.0063497,0.0023186,0.001068,3.3988,0
1.4477,-0.015368999999999999,0.2652,0.9925,2.005978906475178,0.0074983,-0.0017319000000000002,-0.0015253,0.88425,10.904000000000002,0
5.676,1.2219,0.33495,0.89023,0.9417399999999999,0.10977,0.08672,0.10877,4.2367,6.016,0
1.8786,0.33636,0.28876999999999997,0.9709700000000001,0.08552699999999999,0.029027999999999998,0.038142,0.032659,0.52168,3.1413,0
12.735999999999999,39.745880094022915,1.0337,0.63162,13.105,0.36839,0.42808,0.36839,9.8464,7.1813,0
0.34997,8.5439,0.21545,0.93929,2.5524,0.066303,0.13612,0.066303,0.010997,8.0644,0
0.79797,19.913,0.41818999999999995,0.94299,6.3135,0.061659000000000005,0.17075,0.061659000000000005,0.073861,9.3129,0
2.7199,1.0652,0.3564,0.91661,0.73382,0.08339400000000001,0.11415,0.097636,1.5855,7.3888,0
2.4217,3.7342,0.25575,0.7078399999999999,0.5593100000000001,0.29216,0.17647000000000002,0.26432,1.2625,5.5689,0
0.13108,-0.092546,-0.036876,1.0279,1.0881276086274112,-0.027918000000000002,-0.009622,-0.009512999999999999,0.0075442999999999994,14.562000000000001,0
1.2991,61.797,0.7590399999999999,0.82357,6.7323,0.19717,0.3853,0.19717,0.08741399999999999,6.9206,0
1.1063,0.45161999999999997,0.17252,0.95726,0.18945,0.042742,0.06944199999999999,0.043232,0.27152,5.25,0
0.38879,1.0629,0.002107,0.99925,2.6513,-0.0201,-0.02597,-0.0201,0.017616999999999997,8.582,0
0.8444299999999999,-3.1932,-0.45321000000000006,1.0318,2.5194,-0.02529,-0.053527,-0.02529,0.4778,6.725,0
0.43501000000000006,8.9466,0.20995999999999998,0.8932200000000001,2.6487,0.1618,0.31440999999999997,0.1618,0.074008,11.708,0
4.386,2.2163,0.4536,0.81858,2.4593,0.18142,0.29662,0.18142,0.25006,3.2775,0
0.96216,1.3767,0.1305,0.88902,0.34554,0.11098,0.21516,0.12239000000000001,0.082268,3.2255,0
0.57575,7.4972,0.15694,0.88471,1.9469999999999998,0.12135,0.13814,0.12135,0.14565,11.017999999999999,0
1.0183,175.65,2.7958,0.6933,3.7392,0.29429,0.58748,0.29429,0.24850999999999998,6.8828,0
1.4102,1.5397,1.0434,0.87013,1.0839,0.12987,0.16167,0.13397,0.47213999999999995,8.6251,0
0.53172,1.0945,0.048088,0.86531,2.6717,0.14300000000000002,0.004779,0.002565,0.16145,9.5789,0
0.40935,0.31451999999999997,-0.32881,0.98103,0.083767,0.018975,0.053832000000000005,0.030855,0.032139999999999995,10.512,0
1.6049,0.21324,0.0042467,0.9974,2.029,-0.0075844,-0.011335,-0.0075844,0.29858,7.2349,0
1.1804,0.72869,0.37667,0.92991,0.18051,0.07009,0.10364000000000001,0.067762,0.25778,2.9916,0
0.65722,0.88555,0.15789,0.9938,3.1072,0.040452999999999996,0.10305,0.040452999999999996,0.14498,6.6048,0
0.38808000000000004,1.3801,0.08200199999999999,0.98979,3.5144,0.037392,0.091791,0.037392,0.096221,12.784,0
9.0082,127.92,0.6035699999999999,0.6269100000000001,13.002,0.37739,0.25645,0.37739,4.9875,5.194,0
0.89855,5.8405,0.27587,0.9729399999999999,12.145999999999999,0.032655,0.13369,0.032655,0.35918,26.305,0
1.6572,-0.12537,0.048945999999999996,1.0171,2.1392,0.0043722,0.0042003,0.0043722,0.37054000000000004,6.4954,0
6.4408,7.5576,0.9225399999999999,0.88346,103.68,0.11407,0.8728100000000001,0.11407,6.0153,275.03,0
1.0313,109.87,0.18191,0.9521,4.2955,0.080072,0.30405,0.080072,0.13638,5.5861,0
2.7294,0.13843,0.37558,0.99164,0.29518,0.00836,0.028242000000000003,0.013728,1.743,21.8,0
0.5068199999999999,1.5527,0.023715,0.9911399999999999,2.1229,0.023403999999999998,0.032794,0.023403999999999998,0.060624000000000004,5.6622,0
0.9295100000000001,4.5706,-0.29796999999999996,0.9359299999999999,2.3136,0.08238200000000001,0.20606,0.08238200000000001,0.30689,4.0494,0
0.73682,4.8427,0.24948,0.88792,2.6572,0.15333,0.33839,0.15333,0.079141,5.1886,0
6.7322,21.19,0.1768,0.9177799999999999,1.567,0.085504,0.12868,0.085504,0.8468100000000001,9.0483,0
0.6587,0.0,-0.033451,0.66472,1.8936,0.35541999999999996,0.020319,0.015918,0.04788,4.8167,0
0.39619,3.8752,0.082554,0.9686,3.3721,0.031272,0.081114,0.031272,0.10109,11.796,0
0.90194,0.87954,0.033808,0.9720200000000001,7.5179,0.039106999999999996,0.055559000000000004,0.009184000000000001,0.11035999999999999,9.876,0
0.076972,-4.5288,-0.52371,2.8411,0.37827,-1.4316,-0.17943,-1.4326,0.0010234,23.651,1
0.22585999999999998,52.401593378673155,0.051897000000000006,0.9789,0.19197,0.021102000000000003,0.06976399999999999,0.026112,0.009308,33.95,1
2.2393,0.29423,0.095161,0.9727100000000001,0.30482,0.027288,0.088884,0.02862,1.0527,8.9751,0
9.5184,216.4,0.54556,0.8639700000000001,33.895,0.14318,0.15536,0.14318,0.89299,4.5863,0
9.077,738.16,0.3186,0.95345,42.122,0.046625,0.13684000000000002,0.046625,6.8037,19.436,0
0.41613999999999995,0.014740000000000001,0.081455,1.0204,2.5723,-0.0039078,-0.006157999999999999,-0.0039078,0.0073845,6.6769,0
0.28057,1.6907,0.029191,0.9862200000000001,1.3044,0.022964,0.020975,0.022964,0.005945000000000001,9.2556,0
1.8575,9248.7,0.067518,0.9712200000000001,8.7928,0.030610000000000002,0.050464999999999996,0.030610000000000002,1.3083,16.515,0
0.51263,0.66775,-0.06895599999999999,0.9982700000000001,3.6019,0.005525899999999999,0.0058525,0.005525899999999999,0.038488,7.8091,0
12.454,13682.0,1.2452,0.9015200000000001,20.487,0.086921,0.12204000000000001,0.086921,10.111,10.527000000000001,0
1.1516,1.031,0.46634,0.9170799999999999,0.40063000000000004,0.082916,0.17598,0.09455,0.8164899999999999,26.385,0
2.4486,0.0,0.52792,0.81043,5.0549,0.19339,0.006490999999999999,0.003954999999999999,1.0982,4.6463,0
0.54435,0.22305999999999998,-0.0073488,1.0034,2.3813,0.0019358,0.0040479999999999995,0.0019361,0.13041,6.1017,0
0.62474,5.7286,-0.16538,0.90369,6.4245,0.11497,0.64474,0.11497,0.39031,30.964000000000002,0
1.9124,2.7652,0.35629,0.7986800000000001,0.87516,0.20132,0.18187,0.22085,1.3301,7.4403,0
0.64742,0.07216399999999999,0.063678,0.9918799999999999,0.041745,0.008125,0.026307,0.007157999999999999,0.017129,9.2739,0
0.198,0.55367,-0.05979500000000001,0.9486399999999999,0.058064,0.05135599999999999,0.055188,0.052524,0.094188,10.706,0
0.83691,-0.31016,-0.12897999999999998,1.046,2.1900407204023247,-0.04601,-0.042593,-0.032443,0.10457000000000001,5.4669,0
0.56945,9.3995,0.5647300000000001,0.9486399999999999,4.2526,0.05676799999999999,0.19328,0.05676799999999999,0.0087731,9.4426,0
0.13397,-1.7329,-0.5794100000000001,1.196,2.343710466765811,-0.196,-0.38008000000000003,-0.20726,0.056471,17.534000000000002,0
0.41776,22.235,0.39932,0.97509,9.2584,0.034183,0.17222,0.034183,0.035449,25.08,0
1.4697,20.27913112589702,0.40274,0.9314,5.1724,0.066575,0.25101,0.066576,0.6633,6.8714,0
30.416,1.2374,0.55991,0.8975,4.4136,0.1025,0.099789,0.11105,24.031999999999996,6.2253,0
3.6235,135.71,0.46443999999999996,0.8589899999999999,10.088,0.13433,0.27655,0.13433,1.0447,5.8627,0
8.2805,94.48299999999999,0.31021,0.83447,19.922,0.13302,0.23874,0.13302,6.817,17.335,0
1.0928,5.7656,0.28936,0.97109,7.336,0.035307,0.1125,0.035307,0.18725,8.3975,0
0.80175,-0.19659000000000001,-0.085074,1.0233,1.9867654418535594,-0.023337,-0.025099,-0.020118,0.088466,10.232999999999999,0
2.7191,16.223,0.2381,0.8719899999999999,3.5932,0.10905,0.094996,0.10905,1.2534,5.9389,0
0.86766,0.65341,0.022805000000000002,0.93071,0.13618,0.06929,0.08391,0.060814,0.36327,4.4397,0
1.1456,-3.7602,0.023898,0.79571,4.5705,0.19801,-0.07169500000000001,-0.030014,0.08450099999999999,13.542,1
1.3935,15.751,0.17655,0.9677600000000001,5.5358,0.038854,0.10514000000000001,0.038854,0.10335,4.4643,0
0.68983,10.674000000000001,0.6130103914189011,0.88174,1.3577,0.041645999999999996,0.03733,0.041645999999999996,0.19976,6.5891,0
0.42296000000000006,3.1553,0.18433,0.9620700000000001,2.3072,-0.1133,-0.15566,-0.1133,0.13787,7.8505,0
0.73739,0.76176,0.23060999999999998,0.94209,0.093654,0.057908,0.055189999999999996,0.071765,0.19099000000000002,9.1443,0
0.54038,-54.008,-0.069303,1.0285,3.4484,-0.032815,-0.11935,-0.032815,0.031872000000000004,9.1144,0
0.6554399999999999,1.6007,-0.010084000000000001,0.97441,2.1789,0.057359,0.075817,0.057358000000000006,0.18411,7.2468,1
0.82288,0.099227,0.05898099999999999,0.98595,0.025297,0.01405,0.018562000000000002,0.009783,0.017182,3.8562,0
0.6339100000000001,0.37493000000000004,0.082346,0.9799700000000001,0.33494,0.020034,0.08734299999999999,0.036742000000000004,0.16105999999999998,19.279,0
13.254000000000001,2.4601,0.87059,0.8025899999999999,3.772,0.19741,0.27105,0.19744,8.0851,3.6958,0
1.9626,1.9021,0.084093,0.9382,0.15536,0.061796000000000004,0.05694199999999999,0.17845999999999998,1.5607,4.8828,0
6.6036,183.66131554772443,0.35386999999999996,0.90701,2.5302,0.09299099999999999,0.35754,0.08861000000000001,0.022293,4.3387,1
16.074,5.1057,0.11142,0.8277399999999999,9.6071,0.10784,0.072684,0.10784,16.074,15.562000000000001,1
0.36273,8.942654685141946,0.067595,0.35573,0.9008700000000001,0.65022,0.059162,0.030699,0.048575,10.859000000000002,0
1.7207,3.3102,0.53385,0.75883,1.0987,0.24117,0.17334000000000002,0.25119,0.9057299999999999,5.3668,0
1.011,0.23476,0.08036499999999999,0.97162,0.10335,0.028377,0.038723,0.02281,0.19147,9.0401,0
6.6417,-1.5419999999999998,0.83696,1.2152,14.421,-0.20684,-0.17554,-0.20685,6.2158,28.054000000000002,0
2.2776,0.7045600000000001,0.0020949000000000002,0.92771,0.07387,0.072288,0.07191900000000001,0.065363,0.27396,2.557,0
2.4677,4.5334,0.34667,0.9034,6.391,0.13889,0.12065,0.13889,0.029776999999999998,3.6491,0
0.35445,1.0205,0.0030210000000000002,1.0378,2.9428,-0.0026908,-0.0052349,-0.0026909000000000004,0.036338999999999996,17.468,0
0.93706,5.3831,0.60723,0.92653,2.6647,0.088045,0.19546,0.088045,0.056691,6.0857,0
1.7482,2.7646,0.2691,0.98282,6.1718,0.025692000000000003,0.068594,0.025692000000000003,0.1399,4.581,0
2.029,0.6256,0.22296999999999997,0.9422,0.3721,0.0578,0.09553099999999999,0.058944,0.9154700000000001,6.2311,0
0.34756,1.4898,0.049466,0.9724700000000001,1.7876,0.021712000000000002,0.038066,0.021712000000000002,0.038549,7.2532,0
0.65587,0.23171,0.32334,0.97545,0.15965,0.02455,0.10122,0.022602,0.14028,13.7,0
3.7543,0.4485,0.45907,0.5586800000000001,2.8048,0.46134,0.033155000000000004,0.024784,2.2695,5.8475,0
0.17104,-2.2456,-0.11600999999999999,1.264,0.42511000000000004,-0.21331999999999998,-0.090619,-0.21331999999999998,0.074683,7.6081,0
1.0345,3.3257,-0.002852,0.91863,2.3758,0.06245800000000001,0.056835000000000004,0.06245800000000001,0.22937,3.2466,0
115.71,217.85874016066566,0.15358,0.5980300000000001,55.56916638295324,0.40199,0.093907,0.40199,104.05,45.224,0
2.596,8584.2,0.16839,0.97378,16.492,0.025344,0.16067,0.025344,1.8896,23.954,0
3.4068,-7.0773,0.017711,1.018,17.393,-0.017966,-0.039855,-0.017966,1.5131,9.0225,0
1.1039,1.8419999999999999,0.39745,0.84424,0.5978899999999999,0.15575999999999998,0.40458,0.15550999999999998,0.52244,7.3163,0
0.35028000000000004,0.27399,0.32331,1.0039,0.10482999999999999,-0.0038725,0.057037,0.027505,0.046137,16.279,0
0.50838,-0.9081899999999999,0.055037,1.0131,1.775,-0.008055199999999998,-0.012288,-0.008055199999999998,0.034897000000000004,6.5505,0
0.88307,0.41184,0.15479,0.98595,0.084601,0.014047,0.060145000000000004,0.040606,0.031948000000000004,2.484,0
0.80328,113.37,2.3744,0.81517,10.298,0.18805,0.6308199999999999,0.18805,0.38374,37.427,0
0.9766,-0.48353,-0.065197,1.055,5.767683252143405,-0.054976,-0.06465,-0.051011,0.029702,8.5329,0
2.7846,41.549,0.25985,0.965,31.893,0.045331,0.12487999999999999,0.045331,1.4973,25.705,1
1.0448,0.16643,0.035792000000000004,1.0,0.07760299999999999,-1e-05,0.0417,0.016643,0.27536,10.522,0
0.45038,-0.16038,-0.054282000000000004,1.014,3.310518199665861,-0.013992,-0.020316999999999998,-0.016262000000000002,0.045307,10.7,0
0.5951,2.0633,0.050970999999999995,0.9744700000000001,2.8544,0.057675,0.1159,0.057375,0.21281,8.1995,0
0.47591999999999995,6.6439,0.15135,0.88949,2.0705,0.12236,0.071416,0.039560000000000005,0.28838,16.195999999999998,0
0.92069,3.9160000000000004,0.1623,0.93214,2.2874,0.10128,0.17831,0.10128,0.1875,4.0543,0
0.81193,14.067,0.2299,0.9709700000000001,8.5635,0.027174,0.13935,0.027174,0.1656,13.62,0
0.45466999999999996,0.25551,0.17658,0.97029,0.08254299999999999,0.029710000000000004,0.05156,0.024791999999999998,0.071128,8.9661,0
1.7668,0.85515,0.44418,0.9289,0.33071999999999996,0.071095,0.11672,0.079436,0.96321,5.181,0
1.6764,-1.0218,0.27583,1.084,3.921954672754134,-0.08404,-0.19825,-0.11077000000000001,0.6772100000000001,5.4776,0
1.1324,11.277000000000001,0.091976,0.94478,2.5631,0.057957,0.09584,0.057957,0.18687,4.2438,0
1.045,6.9931,0.42544,0.9992700000000001,2.7459,0.02286,0.027267000000000003,0.02286,0.16844,3.2526,0
1.4467,-0.040859,-0.040415,1.0056,2.090638333297992,-0.005604,-0.0044280000000000005,-0.004109000000000001,0.06504299999999999,4.2941,0
0.6942,2.7018,0.13441,0.11944,0.10966,1.0,0.0,0.0,0.069165,5.2489,0
0.11977,0.70977,-0.039479,0.9346200000000001,0.11062999999999999,0.065384,0.11055999999999999,0.066336,0.049642,41.161,0
1.0657,-1.0717,0.078305,0.9797,1.6972,0.024153,0.038926999999999996,0.024153,0.015836000000000003,1.6566,0
0.47476999999999997,0.16693,0.19435,0.98393,0.19087,0.016072,0.052554,0.016425,0.22166,47.581,0
0.54889,-4.1173,-0.046585,1.0573,1.065,-0.044639,-0.045341,-0.044639,0.11582,2.3542,0
0.76742,1120.5,0.2532219125412315,0.95449,4.8396,0.095332,0.35633000000000004,0.095332,0.063539,7.7744,0
0.23133,-39.045,-3.8932,2.0056,1.9302,-1.2782,-2.4673,-1.2772,0.01731,2.0057,1
3.3954,8714.5,0.17834,0.9526,12.33,0.047391,0.17831,0.047391,0.56365,4.5708,0
0.73524,23.660999999999998,0.072309,0.9816299999999999,5.6385,0.018506,0.072784,0.018506,0.039026,8.2514,0
0.5219600000000001,1.0505947577333823,0.11155999999999999,0.8575799999999999,0.20074,0.14242,0.146,0.14252,0.4809,70.267,1
0.8147300000000001,0.9581,0.013686000000000002,0.9839399999999999,1.2934,0.095083,0.079226,0.095083,0.12401,4.2955,0
15.064,-7.579710640112749,-0.75083,1.4652,23.475,-0.43233,-0.37590999999999997,-0.43232,1.2536,1.1867,0
13.427999999999999,17.109,0.077971,0.9756,24.3211885207994,0.030468000000000002,0.09718099999999999,0.030468000000000002,8.8073,60.126000000000005,0
1.3559999999999999,4.7742,0.20209000000000002,0.9277799999999999,3.6531,0.091334,0.25556999999999996,0.091334,0.35229,4.0056,0
1.1505,0.50368,0.036455,0.99411,2.4957,-0.012351,-0.017925999999999997,-0.012351,0.33938,9.7996,0
0.36524,1.5719999999999998,-0.0049537,0.99315,1.6158,0.0075036,0.0062073,0.0075036,0.03456,6.0249,0
2.7623,3.7144,0.40436,0.8558600000000001,7.0614,0.14673,0.27801,0.14673,2.0849,21.745,0
1.0793,1.1944,0.074767,0.96593,1.0447,0.074674,0.073283,0.074674,0.43200000000000005,6.6814,0
0.55128,0.022696,-0.00788,0.98734,0.010935,0.01266,0.004799,0.002241,0.027755000000000002,9.6278,0
0.45719,0.24306,0.15667,0.9855299999999999,0.20474,0.014466,0.085107,0.023954,0.025844,24.631,0
0.6449699999999999,2.9741,0.0,0.74961,1.5614,0.2466,0.27066,0.2466,0.077335,4.4651,0
0.75121,-14.462,-0.15521,1.0489,5.0835,-0.0454,-0.22279000000000002,-0.0454,0.01175,6.5779,0
0.35602,0.24151999999999998,0.021552,0.9612,0.063467,0.038801999999999996,0.057611,0.023215,0.01112,14.362,0
13.113,-242.19,-0.10282999999999999,1.2207,12.189,-0.27929,-0.12397999999999999,-0.27929,12.335999999999999,13.632,0
2.5977,1327.6,0.099017,0.91465,12.792,0.092392,0.10605999999999999,0.092392,0.7771899999999999,7.7419,0
1.0841,0.0,0.03981243347658795,0.6997899999999999,0.80615,0.30141,0.016709,0.022022,0.097612,4.4148,0
10.472000000000001,17.84,1.1106,0.81202,15.011,0.18723,0.2573,0.18723,1.6126,2.0887,0
0.8442799999999999,40.179,0.87141,0.79757,5.4082,0.19757,0.52749,0.19757,0.20742,11.583,0
3.0159,-18.166,-0.41573999999999994,1.2063,5.645,-0.2498,-0.050461,-0.24996999999999997,2.717,3.4774,1
2.2885,132.32,0.29468,0.77072,5.2548,0.23046999999999998,0.29045,0.23046999999999998,1.5688,13.097000000000001,0
0.015536000000000001,-0.9589641402361969,-0.3666,1.2593,1.5110950879636245,-0.25931,-0.20764000000000002,-0.19495,0.0015750999999999999,30.447,1
1.3285,1.2864,0.15269000000000002,0.9895799999999999,1.2298,0.011477,0.009534299999999999,0.011477,0.071546,2.7906,0
1.6923,2.0096,1.0386,0.82111,1.1521,0.17889000000000002,0.4174,0.16501,0.15317999999999998,4.5365,0
1.9856,225.82190545556855,0.27445,0.99475,16.373,0.005246100000000001,0.024106,0.005246100000000001,0.45483,10.752,0
0.5380199999999999,0.54152,0.097849,0.95135,0.40886999999999996,0.048647,0.19135,0.051517999999999994,0.27516999999999997,30.194000000000003,0
0.7067899999999999,0.0,0.11502000000000001,0.6691,10.196,0.35523000000000005,5.9e-05,2.3e-05,0.18702,30.424,0
0.61063,1.0041,0.15496,0.90614,0.2096,0.093856,0.083925,0.09098400000000001,0.31406,8.1005,0
2.7019,19.658,0.20905,0.9611200000000001,4.2359,0.01325,0.019929,0.01325,2.4624,17.922,0
0.84495,-0.48573999999999995,-0.24014000000000002,1.0119,11.511,-0.013243000000000001,-0.11433,-0.013241999999999999,0.34818000000000005,22.869,0
